"","substanceBXH","moduleColor","GS.weight","p.GS.weight","MM.green","p.MM.green","MM.purple","p.MM.purple","MM.magenta","p.MM.magenta","MM.black","p.MM.black","MM.red","p.MM.red","MM.blue","p.MM.blue","MM.grey","p.MM.grey","MM.yellow","p.MM.yellow","MM.brown","p.MM.brown","MM.pink","p.MM.pink","MM.turquoise","p.MM.turquoise"
"ING2","ING2","brown",-0.212873131479578,0.212577546467132,-0.114144161384921,0.507415979433264,-0.0415586611530405,0.809821935945471,-0.383007298345993,0.0211304136495881,0.540311390730524,0.000669826587134684,0.0924204851782976,0.591887705532599,0.410037690220561,0.0130023993132282,-0.134745499766031,0.433319606824765,-0.0834427069311164,0.62850476685576,-0.501832348339773,0.00181874417050016,0.221054656630548,0.195107574474191,0.336100641813827,0.0450526622098147
"DLX2","DLX2","brown",0.212475597006579,0.213453011697389,-0.046635640944797,0.787094383964146,-0.0171045751447973,0.921128220484225,0.394169653790302,0.0173709525101411,-0.373017014347008,0.0250468702375108,-0.457136342777177,0.00506421161527779,-0.555996788990387,0.000430345844837473,-0.19958913304373,0.24318621537404,0.0847044853262535,0.623302668909699,0.688719792219162,3.42376721047476e-06,-0.329283494060525,0.0498729132724407,-0.477943714568131,0.00319739909040151
"ITGAM","ITGAM","brown",0.212228642158504,0.213998114438164,-0.0554135796389037,0.748214647341417,-0.211673217310837,0.215227603797632,0.397600778780251,0.0163346968680135,-0.356438409594587,0.0328593727983549,-0.251927490800733,0.138274914262747,-0.510508030423772,0.00146673129712176,-0.0807486739547818,0.639670709593685,0.0287057972073396,0.868007121190545,0.720565753277483,7.21000632441201e-07,-0.247457749570182,0.145644788280256,-0.517257170095687,0.00123583404965848
"ZNF274","ZNF274","brown",-0.211527641595229,0.215550652751667,-0.0290639919617052,0.866374799321989,0.045425480449771,0.792496826758726,-0.181996542043739,0.288078953701298,0.179686669117975,0.294345486188985,-0.126565707446951,0.461998686626724,0.193472547999409,0.258227676163599,0.115933797939371,0.500737502616281,-0.11950492377743,0.48754522364754,-0.427890568600266,0.00923372229222773,0.279292568407127,0.099019074415473,0.0456475281176345,0.791504832392729
"UHRF1","UHRF1","brown",0.210410169290821,0.218041559505026,-0.0335497394869544,0.845981089546773,-0.291868783205023,0.0841239923539034,0.38467946883524,0.0205275431042652,-0.375146661036948,0.0241652359012621,-0.337573393029762,0.0440622867435485,-0.63256424378687,3.48498480691966e-05,-0.256077598121949,0.131681208180645,0.100362986644682,0.560297488801633,0.738406352206877,2.7376767285218e-07,-0.147810710901737,0.389620940584784,-0.504807247522072,0.00169048940848727
"CDCA7","CDCA7","brown",0.206525985176828,0.226853014750988,-0.191944322774503,0.262079882208674,-0.194975533611936,0.254475842736077,0.228811874599129,0.17949627599533,-0.398027554250351,0.0162095078530337,-0.216865058195064,0.203923514729092,-0.499052098263789,0.00194624247167914,-0.199765987126039,0.242760250091237,0.00851642379743672,0.960683402195288,0.585610019868902,0.000175366564349473,-0.443070333671375,0.00680396853974103,-0.508024894203727,0.00156077280427244
"ACKR3","ACKR3","brown",-0.204811854579445,0.230817666677479,-0.0681658732514434,0.692827303533001,-0.0136895458405398,0.93684005308666,-0.402545537005499,0.014932866158574,0.508436552009918,0.00154482536117856,0.214031510672091,0.210040653957093,0.516065204845597,0.00127411698857009,0.0185793020563104,0.914352045269103,0.238709810494442,0.1608925254911,-0.588313941197285,0.000160862794527574,-0.00102582862790376,0.995262393176833,0.306045039988509,0.0694776943955235
"JAGN1","JAGN1","brown",-0.202556658437402,0.236105015839367,-0.253745505168618,0.13535717265955,0.0986219394840405,0.567155049679944,-0.547670827680481,0.000545736294478187,0.457601330355662,0.00501396388445553,0.207421834568975,0.224799548657029,0.39894926578155,0.0159418806061017,-0.0533763924115731,0.757187384817306,-0.125423440189441,0.466082452120614,-0.500479548047812,0.00187983596784468,0.023399552754149,0.892247529242201,0.362680906043664,0.029711873401016
"PAX5","PAX5","brown",0.199582066220128,0.243203246724404,-0.0823376760316708,0.63307515020172,-0.228684705004144,0.179744826698326,0.480739300449376,0.00299926985080144,-0.459229386089858,0.00484140767927042,-0.39021683945769,0.018632435415848,-0.607185968593484,8.61500236157218e-05,-0.0805921552940442,0.640321865114635,0.13219794723234,0.442144367051069,0.913318871446903,8.03747328452444e-15,-0.443775626320362,0.00670589305764069,-0.648906004918052,1.86229409344958e-05
"RUNX3","RUNX3","brown",0.197731408613098,0.247690989187229,0.0979726363007457,0.569722290380893,-0.22562264810231,0.185803493709506,0.427244102599206,0.00935180061557425,-0.216935617660479,0.203772786466356,-0.361506026913192,0.0302845460382191,-0.442779123631461,0.006844820629536,0.196214344537526,0.251410820420751,0.193465542532222,0.258245248881407,0.629408263120701,3.91718710667048e-05,-0.142064238738884,0.408516305438942,-0.369580512423254,0.0265254873598211
"MUC5AC","MUC5AC","brown",0.196316243463734,0.251159805319738,-0.0680121918514514,0.693486201231472,-0.156059455592603,0.363404338493484,0.527590417313774,0.000944193908263179,-0.485688784652449,0.00267460916423212,-0.471882945856917,0.00366641405450158,-0.731756339962634,3.96266969527992e-07,-0.0884946515808264,0.607784864692591,0.0836365819428174,0.627704298296872,0.927161273420587,4.65232344874602e-16,-0.325967564993987,0.052362340479711,-0.673265954013403,6.81053803120372e-06
"RIPK2","RIPK2","brown",-0.195690968192717,0.252702725211243,0.0953322135066296,0.580216249569858,-0.0491418399576183,0.77593745164395,-0.444509319116949,0.00660515817594644,0.352060125025483,0.0352255585905199,0.578829976210353,0.000217027630234212,0.596867708533856,0.000121796839695111,-0.0276283835586163,0.872920194707162,-0.18212444137571,0.287734501373025,-0.58341654971407,0.000187982760980753,0.514655559113388,0.00132073669448824,0.51265440107911,0.00138949744674167
"PTGDS","PTGDS","brown",-0.194239255495625,0.256309229007453,0.177664844766915,0.299901635719012,0.369167259582217,0.0267080478495802,-0.0572744352785127,0.740046892314697,0.231295350769135,0.174691185084018,0.0907020754001012,0.598823755671287,0.481824488129542,0.0029252915114154,0.462160413172522,0.00454365488893778,-0.0276600035804889,0.872775937819507,-0.577551004678547,0.00022581340668361,0.153583461452315,0.371160524392505,0.402769368000929,0.0148718832403031
"HUS1","HUS1","brown",-0.191095617922962,0.264235507869117,-0.0952254451873962,0.580642397300308,0.0247644401890703,0.886002256771496,-0.41175871409225,0.0125900545388235,0.304031047350014,0.0714270772820032,0.36857422047399,0.026971840650226,0.343413742633155,0.0403062368655105,-0.00148025018062955,0.993163769686711,0.300993628582968,0.0744477050358738,-0.441221889880528,0.00706686455312297,0.0604319013819875,0.726252259460038,0.18878943208352,0.270151811273367
"TRPM2","TRPM2","brown",0.186349690258227,0.276504458666348,0.0279237039448358,0.871573041601886,-0.0598594907175063,0.728746920879946,0.63126889966227,3.65685870364925e-05,-0.361592378205166,0.0302421497459309,-0.527254980281905,0.000952608095414683,-0.679101317604095,5.2781740555543e-06,0.0688378224471618,0.689948982340207,0.044877402418157,0.794946726998659,0.74639140621908,1.73020756981445e-07,-0.131561017687699,0.444365943443657,-0.673170368546704,6.83871189720996e-06
"CACNA2D2","CACNA2D2","brown",0.186256008337133,0.276750312127417,-0.121769380493967,0.479273823003083,0.0506394875915588,0.769291187013357,0.458433909530498,0.00492506777340644,-0.484345932693458,0.00275950999497269,-0.520161791726472,0.00114675911784096,-0.65411699862515,1.51306941142714e-05,0.130004508264494,0.449820480117431,-0.115490754911836,0.502386672506057,0.704069742420394,1.65710513465744e-06,-0.327419870067572,0.0512600870569392,-0.645870153328873,2.09803957316638e-05
"NANOS1","NANOS1","brown",-0.185534701559686,0.278648032784407,-0.457274425644808,0.00504924487213854,-0.108990094032775,0.526896119151451,-0.0972508487362886,0.57258232108348,0.060531356951171,0.72581909725353,-0.194463882559748,0.255748964997437,-0.175727002889669,0.305289257929773,-0.169142232389917,0.324051311467686,-0.0192024186016548,0.911490665469433,0.497900815791473,0.00200128997445846,-0.469336624753668,0.00388060934372946,-0.317191309685615,0.0594319373788315
"TP53AIP1","TP53AIP1","brown",-0.185045837868503,0.279939003495379,-0.230624853869122,0.175979343207573,0.299832323350307,0.0756285784811319,0.175562028244722,0.305750737735544,-0.372877046250222,0.0251057334448973,-0.0793497714248566,0.645499835072154,-0.429121482556074,0.00901240251296129,0.214093041288979,0.209906487639186,-0.0407809975914548,0.813317283051853,0.533778207505084,0.000800325485139313,-0.2401070320333,0.158382904244082,-0.444361888421591,0.00662529523772207
"CTLA4","CTLA4","brown",-0.185034462895706,0.279969088179237,-0.169787057117533,0.322182988994465,0.238980712839036,0.16040371586641,0.231200026273053,0.174873911343906,-0.0866196586295121,0.615440986955017,-0.248080441690841,0.144601206261723,-0.340185751018426,0.0423487804155657,-0.273043539204016,0.107129902418398,0.0920515593312588,0.593373835220678,0.492937138676734,0.00225454410610004,-0.127078241294681,0.460172526747557,-0.312694276481608,0.0633365850535325
"CEACAM1","CEACAM1","brown",-0.182371743690466,0.287069231547646,0.0357910935857408,0.835827101066578,0.0146899007665401,0.932234933364281,-0.335066182345805,0.04575895668042,0.458883574103994,0.00487762461625863,0.170482368979863,0.320175923081569,0.399866168968049,0.0156793396690396,0.210779317091822,0.217216533340381,-0.315946370800192,0.0604932677051438,-0.558797034073591,0.000396742295845878,0.376725232625729,0.0235284467051908,0.427369121126579,0.00932886595969565
"CENPF","CENPF","brown",0.180440436433083,0.292291046659772,-0.235203286680171,0.167316869199111,-0.304210371409644,0.0712517891550642,0.21392634283653,0.210270107611376,-0.184299781198775,0.281916628848204,-0.0686459146088134,0.690770592412732,-0.491920337773028,0.00230974923252232,-0.384419167836966,0.0206204375313099,0.220006762890931,0.19728712915792,0.723367335407361,6.2234116479257e-07,-0.320578743648492,0.0566186568233125,-0.545372069731834,0.000582097178551117
"HRK","HRK","brown",0.179382141611536,0.295178110257025,0.0936418860651462,0.58697927391018,-0.0952718090130646,0.580457326717128,0.469625946268698,0.00385573772085838,-0.423362916564528,0.0100880846515479,-0.488493611059191,0.00250459446640347,-0.644908160797772,2.17820873806082e-05,-0.0289304714936544,0.866983199406144,0.0320394719393748,0.852836950236959,0.729454328950415,4.49258439849451e-07,-0.113165513072167,0.51108684715614,-0.526429793163278,0.000973590027098813
"ABCG2","ABCG2","brown",-0.178927194199491,0.296424809095195,-0.278663858989073,0.0998132591442871,0.157282985142664,0.359607601592964,0.0636419160917539,0.712314463167529,-0.240578282163139,0.157542885539535,-0.0701799581778549,0.68421273044816,-0.412226445666737,0.0124799189582839,-0.074230048913481,0.667009063182063,-0.223802028453707,0.189473429930547,0.58956695367411,0.000154514447396658,-0.157675177577202,0.358395644275708,-0.370705763406285,0.0260336017482247
"FCGR3B","FCGR3B","brown",-0.178806280888991,0.296756714627828,-0.371707849334367,0.0256019168672069,0.109107129737288,0.526449766140088,0.0662075763237875,0.701239809205209,0.0165287211816519,0.923775705047869,0.0921271841888255,0.593069065585035,-0.225379539352547,0.186290617613458,-0.142909833057437,0.405703626645965,-0.115191672332147,0.503501517414455,0.613860331746226,6.84176850797851e-05,-0.229150222347624,0.178836169815443,-0.3565453452595,0.0328032487579616
"DNASE1","DNASE1","brown",-0.178356063650871,0.297994642067645,-0.0286606951294696,0.868212693176045,0.099846339703167,0.562328426042485,-0.39277121812725,0.0178088080913866,0.169141695064075,0.324052871126286,0.191033621038481,0.264393429994496,0.18893924413662,0.269764869047461,-0.0658284334795394,0.702872628541724,0.00988993816632776,0.954348641916666,-0.455516939805493,0.00524261550824397,0.32029573808716,0.056849564887484,0.346938818669821,0.0381675965222391
"GDF2","GDF2","brown",0.178311912460047,0.298116218305672,0.142451132246487,0.407228017817099,-0.194635646676816,0.255321100314905,0.393982483122263,0.0174290286548653,-0.48076587886987,0.00299743869519146,-0.440527053266231,0.00716791517596078,-0.485318472062905,0.00269779124981585,-0.352714034498386,0.0348635911821077,0.220641985927234,0.195963882213782,0.584480584656368,0.000181764534522569,-0.208515366793709,0.222310191579545,-0.449678824588868,0.00593151578076498
"PCSK9","PCSK9","brown",0.178300432264014,0.298147835751245,0.00563679378829861,0.973971736491594,-0.141424731540726,0.410650826218058,0.377445318696708,0.0232426196453932,-0.342602740737591,0.0408117441200966,-0.423467335373585,0.0100676492788819,-0.617399628360261,6.04180844785645e-05,-0.0293526412213363,0.865059797411178,0.0857353677211794,0.619065785004179,0.79666139820436,6.17584451013111e-09,-0.218624914732221,0.200187228664325,-0.465315372655826,0.00424097731088231
"ATP2B2","ATP2B2","brown",0.178235812171416,0.298325844941545,-0.191557142047564,0.263061838909276,-0.194377746942201,0.255963707989776,0.378936647100024,0.0226598074037414,-0.438264025861791,0.00750565819250144,-0.350937294346741,0.0358542351632839,-0.619194161071709,5.66938814574839e-05,-0.0294238272571839,0.864735549289437,0.0286879763481941,0.868088346350519,0.822646381416653,7.48899644374226e-10,-0.591706711455221,0.000144191840147592,-0.648865342115457,1.86528573460732e-05
"SPIN2B","SPIN2B","brown",-0.176566092671836,0.302948925670118,-0.198871032938529,0.244920961487189,0.105376167801766,0.540769122760892,-0.347399122500477,0.0378952653123971,0.292145172607211,0.0838172953760113,0.357799531091363,0.0321508330731477,0.240715422201226,0.157299035672593,0.089360182198189,0.604264405588816,0.298318881077168,0.0771893703433126,-0.4293863868233,0.00896536839081906,-0.110174211349956,0.522388637668529,0.154200831551189,0.369217459671296
"CABYR","CABYR","brown",0.176424558146005,0.303342883219345,0.177122284993421,0.301403927847105,0.0631218256756827,0.714566597738952,0.430681916235117,0.00873834806986549,-0.494164058577457,0.00218946990156598,-0.268839486903419,0.112862836119117,-0.260447462118152,0.124992968454474,0.072173977195485,0.675722466184889,-0.0492973820135136,0.775246448067116,0.399965665007129,0.015651070216069,-0.236700838317081,0.164551040682287,-0.239130288248237,0.160134285388218
"NDRG2","NDRG2","brown",-0.175067420067937,0.307136940000335,-0.196375371663389,0.251014227087786,0.0566929246320109,0.742596327528828,-0.3071892592887,0.0683889125375392,0.176164813369572,0.304066721429713,-0.00551973932103276,0.974512065639613,0.422285002287802,0.0103011078122255,0.0623473432136247,0.717924719329999,-0.0133567587149699,0.93837248865847,-0.416099256745729,0.0115988926213271,-0.29419196297999,0.081572892899696,0.0787306765612509,0.648086239322422
"TXNDC9","TXNDC9","brown",-0.174883019459249,0.307654761640455,-0.0102360951352342,0.952752557136762,-0.0654906347128974,0.704328499123328,-0.646794516864449,2.0235401872521e-05,0.542660511636403,0.000627742371463041,0.619818936407714,5.54467985672435e-05,0.611572882874425,7.40841417508228e-05,0.0362791072393372,0.833619657981536,-0.0825491413841219,0.632199491654508,-0.734115650650028,3.47975172432666e-07,0.392057000330763,0.0180359704615654,0.696556667662316,2.37694283403497e-06
"TOP2A","TOP2A","brown",0.174793524192212,0.307906275143754,-0.0606514023564919,0.72529637099461,-0.35621197143865,0.0329784755560724,0.112507260725798,0.513563353896295,-0.16386998655219,0.339579146697383,0.0899739396538798,0.601773320639907,-0.17176084695845,0.316505933819481,-0.277120243508727,0.101783724174051,0.10879743467598,0.527631288708276,0.534618068586282,0.00078237719361164,-0.169846415629976,0.322011341086373,-0.209410225300554,0.220287178343747
